addresses;emerald_balance;eth_balance;erc20_input_tx_count;erc20_output_tx_count;erc20_amount_in;erc20_amount_out;erc20_balance;transfer_input_tx_count;transfer_output_tx_count;transfer_output_balance;swap_ledger_emerald_bought;swap_ledger_emerald_sold;swap_ledger_ether_gained;swap_ledger_ether_spent;swap_ledger_emerald_received;swap_ledger_eth_received;swap_ledger_received_from;swap_ledger_tx_list;os_eth_spent;os_eth_gained;os_emeralds_bought;os_emeralds_sold;ox_txs;is_contract
0xaDba5Ea1525C5aE27A0f98408C8E5D67e28c754c;0.0;0.1866;6;1;10.24;10.24;0.0;10;10;0;10.28;10.24;0.7866;0.6;0.0;0.0;0xe41b723f7af7f0bdc9374ee68d1b622fab807945701bc7ba84052f9b4cd58210, 0x15c811ceefde49d3e04707544f5f115d1a0674569c80ca625df5f7bf250b285b, 0x8211d3d4689373b4d4e7af9bddd601492ddf093499b9b5ef9b25016c05de61be, 0xcd2ce75f400ed022d3dd5b8032920252b76e5ac9a9b502d4edea171a1367880d, 0x18580ea0af9c4d4cdf9ab5ed8c9f56082952cdf5b204669a2002997e4cfc6efd, 0x03583dbc8743d10ff61cf9d8d4a26206471bd33513ea6cec9d4e139a92d80f4f, 0x8302c0f41c92def7711c8c86d0b2ed8acca28868ac3bb51c6744ee4b142a9fd3;;0.0;0.0;0;0;;False
0xb1c757c10727Ec1Bd9e42363E821D06Ad1671d92;0.0;-0.057;1;1;14.33;14.33;0.0;14;14;0;14.33;14.33;1.443;1.5;0.0;0.0;0x387955ffb1d0e5297937f267ad66d896645ada2f9b09e822387f0ecb757f06a0, 0xcf2a84703fad145817d5aa49f9ef77ca9aefdb81bca078ac1b93871c9927109c;;0.0;0.0;0;0;;False
0x4614840e8978652dB0E3cc1FBC70987FF17b972C;16.92;-1.265;2;0;16.92;0.0;16.92;16;0;16;16.92;0.0;0.0;1.265;0.0;0.0;0x243bd1ec48c7029d703f0007ffee8b0489b4853dd3f2ca6fedad2cfae931561f, 0x0490115d30ec6eb4aaed2eb3b1e69b6063b516df698a0044c104b41f11cdeaac;;0.0;0.0;0;0;;False
0x96B19a7CB74F91adfF8168BC2b8Cd295252C9360;0.0;-0.2254;2;2;11.04;11.04;0.0;11;11;0;11.05;11.04;0.9196;1.145;0.0;0.0;0xa361de64b371c0f844ac3759bc5578d7349f07ef60e40410a424aaaaedece98a, 0x82d32607b808861c4a37489de75bf3e20889c730c2744987acdb678128aab3ee, 0x6af40f87d8a4a68687dab100a385d8d5dbf9a5e9a4869afb9e9a16df0a7a0a4d, 0x23d2f8ae8c6a81018787860f7587e1e82fe1151128be175964226f769cc74b2c;;0.0;0.0;0;0;;False
0x6C95eaB14Cd51c85a8d521aE995BeBa392daf978;0.06;0.0272;1;2;1.74;1.68;0.06;1;0;1;1.741;1.68;0.1262;0.099;0.0;0.0;0xb4e7e304d4aed39c8c05ba7ac104dc0cfd5ea9c6594b780d68b824f9df8486d1, 0xc6c8005ab9ec505e37fd234fc1f9df447cea9988a92b8d9ac603e7a642703edd, 0x485a049e722b4d12fba7807ea0022fbc8e30051066f17a082df66ad9f8d67245;;0.0;0.0;0;0;;False
0xB647E8DB0Cc1c8A271E196a591A3a3e44e43b04B;0.0;2.142;2;3;45.0;45.0;0.0;20;20;0;45.0;45.0;3.974;1.832;0.0;0.0;0x282b69d2a298be7900b56db787575ab039c740e1230373172691a6baa3556f71, 0x42d304c0259d86c9518bea20c4dd32e042e3af2f914f64e5a6bf2f4c08e84590, 0x3924e93833755ed889c5d919a6e1e7ad2c2e5d89f1f3f45e0f3cfb8bcf96b200, 0xa0134b6da7b578d6f97e65a9b8d8de45093e380538b0c03b0463a762b635db2b, 0x2e8caf12f66866b5d292fb156a31a43c70a2567ecadca6b49144421ac7d7f730;;0.0;0.0;0;0;;False
0x505aaC7495aBc1F749BD83f627E190F2d99f1fDC;0.0;1.414;1;2;40.0;40.0;0.0;0;0;0;40.0;40.0;3.215;1.801;0.0;0.0;0xeed0bfd2d901f5d88e5c826ada778f6efdc14685bf84b6d0e80f9ac55963c1b6, 0x7a8c61619c3074797ac184efeffe3d29291370f10896f4a8b51fd4f2add48cd3, 0xf01504aa2b912b5c588fd6c3803d2a2d54cb6331100cb48a63a6e1f2b1353fd1;;0.0;0.0;0;0;;False
0x6Aa6ac660C404CEec1E4DC6fA1AB679B4f3458fb;18.14;-0.792;7;1;37.64;19.5;18.14;37;19;18;37.68;19.5;2.258;3.05;0.0;0.0;0x4bead7ec4af4756e1f29ddef7f839e5bd4b3d4a5e3d444023f67399ae791e14b, 0x2d13a0a590d9aef74d8509714f3d549b7d66edd966fcdf221361f2bfb7b59cc4, 0xf123c43889e31163dc16b08330bfa0189b2dd223f85fa102a5fc55adeb9ceb06, 0x240ed2710bc5f19b939c3811d6a27dc78823b96b93d4aa31783440790646e04e, 0x40887a55914a9ce4d3263e005850c3a17a8e8fa3aed27570683ea18791ca9e7f, 0x105c472207766cc3f69ac022a125c04ab81681ccf71b9a4854a1177f0eeff6b7, 0xcdd1feb858fc6c035fefba8cad5f0b925d4b9e99ffcee6ce6f49a93d55643d5e, 0x52c26138357532394c0a3d5168ff7ed2d5149b1fc4f22527fd03c2c6f5edffdf;;0.0;0.0;0;0;;False
0x9052327281Ad816E5Ad04041bE8c1bcB28aD5a0c;1.05;-0.11;1;0;1.05;0.0;1.05;1;0;1;1.052;0.0;0.0;0.11;0.0;0.0;0xf61a257a55e6d30604882b876bb398d5ce02fd6f5a02a9d85e3abafa0444be49;;0.0;0.0;0;0;;False
0x620C3A29f0a188f54013cB7Cdd9413271b06C99e;0.0;1.481;2;2;67.56;67.56;0.0;26;26;0;67.57;67.56;4.665;3.184;0.0;0.0;0x73a150c9dd1a095ea0043391ac284f313e569d91953bc38febf2b31cb1c1e766, 0xf8d8aac4c4589a766a0462131bbfdb9bf8edd5a80fac3cc234704df91259e507, 0xa0e5da925528cd124bc46cdcf85037f9b3aebbff81864f4d2c6b8b243b41cd20, 0x17627e4a1587d5f4df7426ece6ffe5e6e88b05e28cb584eb53fe4a960b655edd;;0.0;0.0;0;0;;False
0x687b808455d5fa1f5C0843499d310a45461dbc61;0.7;-0.06381;1;0;0.7;0.0;0.7;0;0;0;0.7069;0.0;0.0;0.06381;0.0;0.0;0x22d20b0d84702483f4c2c523862c1539f6bde7277320f49381cbb2164116ac45;;0.0;0.0;0;0;;False
0x27291b970be79Eb325348752957F05c9739e1737;0.0;-0.0016;1;1;9.96;9.96;0.0;9;9;0;9.969;9.96;0.7134;0.715;0.0;0.0;0x2558f6d51b4372343744c4bd1e63b46eaec4a43d6a3e474826b141350447dd53, 0x0f57b276e3342a792c70212c720f254b0099587134e914b814c72e24d6248e24;;0.0;0.0;0;0;;False
0xAE1d9e7ce74bA854945E8a6C5F0476EF413a28Be;121.8;-8.0;4;0;121.8;0.0;121.8;121;0;121;121.8;0.0;0.0;8.0;0.0;0.0;0x91365b1418a8c0d0c5e8af7e52e33b41539b87e4a4d9384def1d493dd24af983, 0x3527ee7995feb4c778780f8092ccc26fbe3fc01655e4ca2704cb6fb308aaf550, 0xfcb2a0f1aff360b7cf2e4143b9f75c93f54688ad91c3599dc502d884b3931112, 0xe974e135380b3fdc8df1577983ea3ceeaa32cf15cc6e72eb3e8f910ee4de5635;;0.0;0.0;0;0;;False
0x749b6F0c1D3e750CBA6d672B77165Ea6E1e16b27;0.0;0.02022;1;1;1.0;1.0;0.0;1;1;0;1.0;1.0;0.07288;0.05266;0.0;0.0;0xc9feee9e5c053b2993b26e71b1738af5b7eab4785cc035575d7f6aeb13633712, 0x0f97a3a52458a65e842a71c873b7262637eeaed4da02aaaace2e0a173683196d;;0.0;0.0;0;0;;False
0xBD909B92e28d15C4322c2435acFecC1Bf700307f;1.6;-0.1;1;0;1.6;0.0;1.6;1;0;1;1.61;0.0;0.0;0.1;0.0;0.0;0xc2bf67e249d708f8095f458c3949d376f0ae66728456e0b8c1d0c0c132fd6a53;;0.0;0.0;0;0;;False
0x09BE3300137574F625A1CD324688de35034b2e6a;0.0;-0.1286;1;1;7.13;7.13;0.0;7;7;0;7.135;7.13;0.3114;0.44;0.0;0.0;0x4009cecb56b8cad96e43957deb178698609dc6aeb138046b072a59b8e1389911, 0xcf6fd4a8d1218b33399c77033700db6fa2e0ed30fc6f40158302a96ce19d3ef7;;0.0;0.0;0;0;;False
0xC7cb79AFbff9a5972E37cD7467ac58a8cF8fC8D6;0.0;0.181;1;1;22.81;22.81;0.0;22;22;0;22.82;22.81;1.181;1.0;0.0;0.0;0x44d64612c741a87fcc8a8132de3d7ed808137197745a944ec6a4faf652c1ef24, 0x2354843b643426140949912872077024e66674fcf702101df7428fc4f325b4f8;;0.0;0.0;0;0;;False
0x1cb1452B4250Fc8404f0b2f0D3DE740838672891;0.35;-0.02;1;0;0.35;0.0;0.35;0;0;0;0.355;0.0;0.0;0.02;0.0;0.0;0x36599f4e69cd6b9b84683c22a80f5a4ae2e358eb7d36ea1620d8dbc60f7d825e;;0.0;0.0;0;0;;False
0x77772275Ac16aEf12eAe0Ac9958360044012D777;1.27;-0.1;1;0;1.27;0.0;1.27;1;0;1;1.272;0.0;0.0;0.1;0.0;0.0;0x21c316f1cf651410e347e3d2b49fbcb87a0e105a2498739091cbe7eb5a156d15;;0.0;0.0;0;0;;False
0x56778E8e29790c59bC00e5bE8AfBe026e7384CBF;0.0;0.0105;1;1;5.0;5.0;0.0;0;0;0;5.0;5.0;0.3381;0.3276;0.0;0.0;0x8983311a7adc6ea1b7b04650e289b686052a9880bc8393ac0b0d732e89e2af04, 0x98b54b7767e11a77114c3844364f9d5e7ed34820487eff37b928e6c8085aeeb7;;0.0;0.0;0;0;;False
0xA6C8af91049dFEEEcac026E53Fe9F5B049c40b49;1.27;-0.1;1;0;1.27;0.0;1.27;1;0;1;1.27;0.0;0.0;0.1;0.0;0.0;0x6800055d4d836a86682b9280b641d1976ecaf211bc9fb084470c02e717f6da16;;0.0;0.0;0;0;;False
0x3eB81b24F5c89fe0119998bb8772413D32fEC77C;250.0;35.49;1;13;1206.0;956.0;250.0;0;0;0;1206.0;956.0;45.39;9.901;0.0;0.0;0xef655988caa91f126b9c38f095c2f8fbb64464aee7372425f577352a21ac0624, 0x12f4cffdb8975447b328bba87debe2543aa42d127da51b7599e2b8aabb8ce57f, 0xb8ffb5af162243a5f174785bb3edae774d5634f7e43aa43643d0b999218a301f, 0xf8769d42573d931beae0f76c594132bfda145936a00bdd9e50852d94767dacc3, 0x8f5a7b1c44e1dca9d2de50884d7bbb6e3667d8c8ff8e7b09025c947c503f9d6c, 0x75fece32e6ae1f5155cb7c2e5943911dc182f3ff360092803047ceca5939538a, 0xf80c80e685b636d535533d40fc5f220646956565294376ccdff48636cc6033f5, 0x6812345c7f428bddb448f62f9324951d9ad77040d719ff6c71777d316acd6469, 0xa8da1abe0f921c23b79a5a8c657e0ea899456e3ae7222fb51795ce55dc87d23c, 0x890e9831088220ed7ab03b0411488b6a138c0257490315d8c0cec171f21a6e64, 0xe221981af6ca2247094fc6c4871e1f1340f2a0a5781f9bdbf81efe1110edf119, 0xe4d92c20b1659f818022deff0e3f299a919b30f2f57d96654e2bed42fa81daf1, 0x7f3831c9d99cfcf4e15e75d26c9150112dd25a68aff721c1072f43136a6ece23, 0x1d1a97e5ea2f1d92da755b893d47538f8f920c02332a6dc86ea8124e43ebe3a3;;0.0;0.0;0;0;;False
0xE086D858c555AfAe2Da9E86c067794Ba2046C339;2.04;-0.22;1;0;2.04;0.0;2.04;2;0;2;2.049;0.0;0.0;0.22;0.0;0.0;0x8c716c5fe49b3fe56b2c789f2e3a208f0aed534dc05eeecfb3f9d56e8ceb79c8;;0.0;0.0;0;0;;False
0xc5AA32182a7BfcCBCAD5907A334DE1957CE4Ccd6;2.74;-0.325;1;0;2.74;0.0;2.74;2;0;2;2.742;0.0;0.0;0.325;0.0;0.0;0x72819248960bce69512fa159d174262b9c98f5d176f29799faf95820e058739d;;0.0;0.0;0;0;;False
0x87033AD96757ecd730aA1652b1a7DabCc5FFb182;0.0;10.7;11;9;354.2;354.2;0.0;253;253;0;227.2;354.2;24.23;13.53;0.0;0.0;0xde84c4864d87bba1a5ce013e3793c5ca731b3ff7130a5aca6ce099cdd24354dd, 0x3ad7f09b73dd78fe3d729a027c98153f99c8cbfbc38fe298faf6ee981ea430a6, 0x3960a42641c1f2021d6ebb594d949fe3744860f5509b572c6a828876c8e693b2, 0x92f924bf29587529a25140342383056a4d193b00845ead93a5304b1ab6901818, 0xb261c6de07b36a7f1e444ec8ddddb4ceb3287c7b02976377aec3352ce67b2599, 0x56147430cf26b1b0f1237055aeddaea3d9a9bb0d432f0768429543ea2c2bb9f2, 0x23b260a23f5a50c82746d449b699ca695a4d258b4aee69888e6b189d7732d037, 0xdf3b2714c879c095d0fb92fa81ae3b0c3a1dcc1d141bb324df8af6fc750a634f, 0xaad5367279e9fe65604c05600fbe636c36b211f472e4d6a45efe4cbaa3d3711f, 0x59b32e1e74dbb543d4c5c686feda32c34fb9368b74814117763f403ef185a88d, 0xb7bfb5614a24dc405b58a5cbdbf2756ec073cff9874673fdf62500393740af29, 0x14892f76d122d3ca748d903ba76c8f6cf782539969e8983721988ea5bda6db0a, 0xb85148ce01d97d2a3d3a00cb9bde44d940b91e59ccff2160cf78d3194a935451, 0x1217c9d7fb0597f890b06b5affb6079adff044911312dce03ca50198d131546c, 0x72c869bf2b202c49d2e70b7e0f407c46628f52cb15834d324081a5cd48f46a3c, 0xb77598e965a48686abe8dbb50120abd19cf6292f276e5273ecf49114a27f04c6;;0.0;0.0;0;0;;False
0x1EcDe39E1ef59cEa9faC583f8d419EeC734c7CA1;0.32;-0.02;1;0;0.32;0.0;0.32;0;0;0;0.3269;0.0;0.0;0.02;0.0;0.0;0xf6c996581828eb24e83f957b5042532b119fd9832290944a6bdda14807498bd2;;0.0;0.0;0;0;;False
0xE4FdA04D683B9DA05Fa7FD936D1219c78e4Dc622;0.0;-0.02232;1;1;0.65;0.65;0.0;0;0;0;0.6518;0.65;0.02768;0.05;0.0;0.0;0xb3827530791fbb6a002cb3bfcb997f21ed2d20f575557e339c70b1572161bb09, 0x74f85ed7847f8babf89a673fe9ee96d1e122a18a23b31e5901e698504da29ea7;;0.0;0.0;0;0;;False
0x275121b5734BDaE3BD97da0fE37f47450656Cb13;28.04;-1.944;3;1;44.01;15.97;28.04;43;15;28;44.02;15.97;1.056;3.0;0.0;0.0;0x82af1e4f86aba89f7a13ce65a610bdb23471ab2f0037e40fb8f7f5ed6b52697b, 0x92808192344ef3d5163165b30c0a2b684f77c642c5a45ec9f7ed76b65d30f05e, 0xebb137397d8eb86fa767444224de96ba90638548122a45508ee6167078b46c47, 0xc55256ab02f6bb45280b9d5d26430944f3b2c921de303cf6dc6058fc0a9cbf85;;0.0;0.0;0;0;;False
0x847A253bA385dC933DF72e6D8DC2a5cE81D0567d;0.0;0.04746;1;1;1.0;1.0;0.0;1;1;0;0.0;1.0;0.04746;0.0;0.0;0.0;0x63cab91c1c7d9355e27fc1d5dd83a3ea3519c34d8f7162ec798305243519b7ec;;0.0;0.0;0;0;;False
0x75ebDdA88B3CF109DCfF8176Ce2C8f7c82a3a142;2.84;-0.166;1;0;2.84;0.0;2.84;2;0;2;2.842;0.0;0.0;0.166;0.0;0.0;0x942ef5cb94a415f19b60cf53f27fba2fba2e9aa8a4d26cfd224abab13826b063;;0.0;0.0;0;0;;False
0x63bcC453d68f7855617f944B30f315eFa6dD3eC4;120.0;-7.294;3;0;120.0;0.0;120.0;0;0;0;120.0;0.0;0.0;7.294;0.0;0.0;0x403373bbb2b7bdda880d374fbfff6d232b72f45515c2206bcf998a0118c96d6a, 0xd663bfbe081bb2acfb38bd9cdb6cbd26691a178af9f5b87a44c20beae2a2fbcd, 0x763d70c0919698e59f9e74e81e1be37c672c219b8e5e5f55011c9cb2e5bd9639;;0.0;0.0;0;0;;False
0x6D9EF80EAEa16b30e9Ac8C39AED3aD623e0FceE6;0.0;-0.302;2;2;71.64;71.64;0.0;71;71;0;71.65;71.64;4.698;5.0;0.0;0.0;0x13606c6ed7fbd36e2c90128045c91455b27ca35a71c249952c8709d19ae1e422, 0x96cbe997d3cdf3c6857b8d2cb0faec49e08bbfdad9f1b524fe157b06c3259009, 0xb609ecf6f6b467796bc10ee6d4185d92554d731c2f75a6e2334db7b8efa4915f, 0x7d2e1a446c295f8e674db45d183cf64122e6a449271347cfa5516d996ed0a1f5;;0.0;0.0;0;0;;False
0x30A41C6Af43eA73EfCd4172d032CA9AAf527EaaB;0.0;0.1043;2;1;4.75;4.75;0.0;4;4;0;4.761;4.75;0.4533;0.349;0.0;0.0;0x025ab1174eb5e9cda39bd134dfb8997f03572e2b1380d034ad156d7991b9d127, 0x10630c29bdeee349916af6fd7ce055d2215bc1d98ebef0cc02883acb47e7381e, 0x88201a0bfb070c7e5d28119fe6beed41f9204750a261d7ae4ab5cbbdd05e7be8;;0.0;0.0;0;0;;False
0xAAC98D26f483FCbc10Aa849f01f82D50fb162567;0.0;0.041;1;1;25.86;25.86;0.0;25;25;0;25.86;25.86;2.041;2.0;0.0;0.0;0x48ca87f4186ec3e830bcf72a33b297cc0842111fd40aca3ed5aa9b531aad43a3, 0x59be4df90ce48d2f0906cacc4c40e1a2feb9fd265452a235857de89e8fee2a98;;0.0;0.0;0;0;;False
0x5e4497356dBA3AA6b1e19de50CEdE95cb89F50e5;3.87;-0.198;1;0;3.87;0.0;3.87;3;0;3;3.877;0.0;0.0;0.198;0.0;0.0;0x7c5294ed262da9498b1db5135844008e444155df5957c1a06b110dff706a04e9;;0.0;0.0;0;0;;False
0x6068E19434e6C0c2EAe02C4370Fc24aE98A86986;0.11;-0.01;1;0;0.11;0.0;0.11;0;0;0;0.1171;0.0;0.0;0.01;0.0;0.0;0x5e579c8271f0a73d0568d63ae7e78d6a1c8997603f1388e5a4ee21f332e9c2e2;;0.0;0.0;0;0;;False
0x9a0Abcd57493935A1fD880B157A0f9784471BA89;0.0;-0.05721;2;1;2.0;2.0;0.0;2;2;0;2.0;2.0;0.09399;0.1512;0.0;0.0;0x11deb486cfd0a657e8625988893d361a7e1ebd972632caea9b2e70a35c50fa3b, 0xd6c95609b7079f13ade4f86229b40853e770e74cdbfee4534ab91aa3b1a23479, 0x1ccc24d7315967aa4e177d6ec241d9881dd01b416173e6d2ff0388770432ca5c;;0.0;0.0;0;0;;False
0x4F8BbE6170FBeCa54B13A5438Eac4Bb24df81878;0.0;1.963;4;2;55.0;55.0;0.0;30;30;0;55.0;55.0;4.652;2.689;0.0;0.0;0xd891cafc1c447261e0ed5269a76f2d6b56acb266d4b6a69c2175fd0cf4a80a1d, 0xf517aa201ef3f3d948f3c8033f92dc4da0dcc5e66856f53c4284142ae22dab0f, 0x426e87b5f122715ad552e7feb641e048334031a703b0375841dcc930db221827, 0x3c6847dbc3d6d31e3013172ceebc0392a3c4d6b13ae6b5a9192d39941e01b855, 0x6e40d43e8b36fea1ea640da69f03f77d71e646fb858a73bb77663026af41c745, 0x993bd394cac646afd45d20f744f7f122f340893541e53738a276725ec815b482;;0.0;0.0;0;0;;False
0xA77C541E3ac6ED281C5ca8FA32961C22498cA754;0.0;0.2615;1;1;5.23;5.23;0.0;5;5;0;0.0;5.23;0.2615;0.0;5.239;0.0;0x1817c22fb632583d5afcdbb6fc6d312900ac4352c1a20fc9cb441fb03887fd20, 0x37cf99e51512c42474a086b7d323ef99ae1dde5cef42e28d58427a25a10d4a43;0x822402ea1A6f4d078B41562Cfc2C9657CcB4F185;0.0;0.0;0;0;;False
0xDDA66AD0ff2986686C35197cf8273f8c9245F536;0.0;1.31;3;3;50.0;50.0;0.0;0;0;0;50.0;50.0;4.087;2.777;0.0;0.0;0x148da48d6ec26c5873de11472964ea90beed198b85fe50feebb3e74d76b7dc9a, 0x376f68385237bcc13d20995f9714a173cbce8e70bdfb88f3a259f9cc8e100357, 0x71669100e35a1ed82e7df82506ad0c3a40afb4adb5c4e0b4bc0829f50062a14c, 0xe2cd20b3e598b650caec6ef21fdc3250486148d91b96dca10fb93d5f7288ab14, 0xfea26c09551dadc91bf8b2d48d6a25c5304f12dee182d6b9a9a799b726aff02b, 0x9c65cb4efac50eeb74b9a1217bd84ae6b85cd5d0873bffe5b16d5dd773b7cdec;;0.0;0.0;0;0;;False
0xaf1c291EBB81714024C3EF82Cfa394c79dE1a789;0.0;0.0925;1;1;4.91;4.91;0.0;4;4;0;4.915;4.91;0.4425;0.35;0.0;0.0;0x5f402b7377227f49ddb2944aa9d6dfaa841d24966ae8b917b7afb5e9f80e5748, 0x9c979349823c8db7ef17f492aeeda78a3b935075281122614fb02f3688978712;;0.0;0.0;0;0;;False
0xEAEF02dbf083Bf8E7db204E41cBD989614A72d6A;0.0;0.07641;0;0;0.0;0.0;0.0;0;0;0;7.6e-05;1.0;0.07642;5.87e-06;0.0;0.0;0xbe2bdbae55eabb8247c55384459ebd07fa3d150cfad679c99952a496c150bce3, 0x808c4e9868cb24cc2076b5898cd0a91e7f7162150c9b12f2093acc68d7a0814e;;0.0;0.0;0;0;;False
0x68b53Aa18D1b8437B7CD9524040C776E2261e06d;0.0;-0.0768;1;1;3.3;3.3;0.0;3;3;0;3.305;3.3;0.1732;0.25;0.0;0.0;0x98d7d376feb0a5a6ae1679b99e1e9c0425877cefb8820c9574bc945a844727b8, 0x26bf87a344c254043df42ef888eec1b96e8533865eade9531bd9eec10711b5c2;;0.0;0.0;0;0;;False
0x8679363D3AD84555C95b6e7F0D9f38ba5DF5B32B;0.69;-0.05;1;0;0.69;0.0;0.69;0;0;0;0.6935;0.0;0.0;0.05;0.0;0.0;0x2ea472a80a3c0d73e1cecd7e3b87fe8ba6ef73652a7dea46fd1b624c1f05f9e1;;0.0;0.0;0;0;;False
0x8a95d0eFBb0052638fE7F30eEEF621045aC2f5b2;0.0;0.01031;1;1;0.49;0.49;0.0;0;0;0;0.499;0.49;0.04031;0.03;0.0;0.0;0x0702a6009f6be21bc3fc751fe139695512fc735a2dac1583a2643d382abe4907, 0x0636fcb0bab2cf149c30bdb8267446308b19f195e1cf5962a0c617e61223e4ee;;0.0;0.0;0;0;;False
0x1252bf1BEeA27b001d2e324069e92d83722Cd40F;22.0;-1.831;5;1;27.0;5.0;22.0;27;5;22;27.0;5.0;0.3073;2.138;0.0;0.0;0xb479e05adde9f6707411d82744e91f882513e664cb70cff46a30f47ac3d16969, 0xb7be5cba455843ebbffa6b2833c91c8ec16aaa81257a50dbb52adcc600338f7a, 0xe55a981c1c87e2d6f4ab5ee3bdd961a2bec9ab30bb9e0c13338f6a07dc1dde67, 0xd71661c7ceea763acd9b8b6b3ccc40c68d2b4c6424fe685ee80d8ae1b56ce249, 0xa46f0ce4ef6faaf915479eadac5efcac5512bc26cbe744554c4d63d6e2cbe084, 0xfd6f8465b02e365261bd2c1d36be17e3c3500d440b040c7bc9b5839f98bae691;;0.0;0.0;0;0;;False
0xE7fB0C4Cd91fBe5Fb962B54de63e360095032a9c;0.0;-0.1146;1;3;20.0;20.0;0.0;0;0;0;20.0;20.0;0.5607;0.6753;0.0;0.0;0x0490d54fe63f9b0efa6e2bfac16a380f827464dbeafd01c57cfd5697f371ee98, 0xf22cd9ea537a52c8cdebc63e408fe930a95ffb07a5f23fe4dca0954605e6ef9b, 0x027e3019e6d0e4dbcede57a0ad16b9155082d14b72ed85e17c171976a25c1ae3, 0x8095de0d4d2a37356d5945fd37927a5163532738433a587a2ed94047dc819618;;0.0;0.0;0;0;;False
0xD1059147f350D55A24845d55215c55acAE08b3cF;0.0;-0.0634;1;1;1.97;1.97;0.0;1;1;0;1.974;1.97;0.1266;0.19;0.0;0.0;0x2521a8aae4d806e5bdcc58673a50f0da255d03196e98b2633ffb37b667e92e1c, 0xdbb12387c6abca86c3be00087ad02b9655986e14c611830ac4488c20d069903c;;0.0;0.0;0;0;;False
0x6b17454d99F3104a656532A4aD5F56f43C1bBD23;2.11;-0.2;1;0;2.11;0.0;2.11;2;0;2;2.117;0.0;0.0;0.2;0.0;0.0;0x75878f57d9264400eb6efb3609c95f079e42a340d1d1cc7970a73f6975a1fa97;;0.0;0.0;0;0;;False
0xF395eC0dD6B0D0109659f199ba712E84c04cffff;0.0;-0.0114;1;1;4.89;4.89;0.0;4;4;0;4.899;4.89;0.4886;0.5;0.0;0.0;0xf1e9c7b005e65f14ad16d71aeafb0e89827be4116d5d6606bf0ed25a2102bff6, 0x9b0f37d90e9f8e1334293430ca1beb244023652af79661f7337661ef093104af;;0.0;0.0;0;0;;False
